"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births
	"North Dakota"	"38"	"2017"	"2017"	"December"	"12"	880
	"Ohio"	"39"	"2017"	"2017"	"January"	"1"	10928
	"Ohio"	"39"	"2017"	"2017"	"February"	"2"	10146
	"Ohio"	"39"	"2017"	"2017"	"March"	"3"	11414
	"Ohio"	"39"	"2017"	"2017"	"April"	"4"	10729
	"Ohio"	"39"	"2017"	"2017"	"May"	"5"	11541
	"Ohio"	"39"	"2017"	"2017"	"June"	"6"	11634
	"Ohio"	"39"	"2017"	"2017"	"July"	"7"	11945
	"Ohio"	"39"	"2017"	"2017"	"August"	"8"	12474
	"Ohio"	"39"	"2017"	"2017"	"September"	"9"	12047
	"Ohio"	"39"	"2017"	"2017"	"October"	"10"	11785
	"Ohio"	"39"	"2017"	"2017"	"November"	"11"	11046
	"Ohio"	"39"	"2017"	"2017"	"December"	"12"	11143
	"Oklahoma"	"40"	"2017"	"2017"	"January"	"1"	4057
	"Oklahoma"	"40"	"2017"	"2017"	"February"	"2"	3764
	"Oklahoma"	"40"	"2017"	"2017"	"March"	"3"	4170
	"Oklahoma"	"40"	"2017"	"2017"	"April"	"4"	3772
	"Oklahoma"	"40"	"2017"	"2017"	"May"	"5"	4280
	"Oklahoma"	"40"	"2017"	"2017"	"June"	"6"	4275
	"Oklahoma"	"40"	"2017"	"2017"	"July"	"7"	4288
	"Oklahoma"	"40"	"2017"	"2017"	"August"	"8"	4644
	"Oklahoma"	"40"	"2017"	"2017"	"September"	"9"	4453
	"Oklahoma"	"40"	"2017"	"2017"	"October"	"10"	4317
	"Oklahoma"	"40"	"2017"	"2017"	"November"	"11"	4081
	"Oklahoma"	"40"	"2017"	"2017"	"December"	"12"	4113
	"Oregon"	"41"	"2017"	"2017"	"January"	"1"	3491
	"Oregon"	"41"	"2017"	"2017"	"February"	"2"	3256
	"Oregon"	"41"	"2017"	"2017"	"March"	"3"	3665
	"Oregon"	"41"	"2017"	"2017"	"April"	"4"	3571
	"Oregon"	"41"	"2017"	"2017"	"May"	"5"	3867
	"Oregon"	"41"	"2017"	"2017"	"June"	"6"	3776
	"Oregon"	"41"	"2017"	"2017"	"July"	"7"	3802
	"Oregon"	"41"	"2017"	"2017"	"August"	"8"	3903
	"Oregon"	"41"	"2017"	"2017"	"September"	"9"	3770
	"Oregon"	"41"	"2017"	"2017"	"October"	"10"	3603
	"Oregon"	"41"	"2017"	"2017"	"November"	"11"	3416
	"Oregon"	"41"	"2017"	"2017"	"December"	"12"	3511
	"Pennsylvania"	"42"	"2017"	"2017"	"January"	"1"	11048
	"Pennsylvania"	"42"	"2017"	"2017"	"February"	"2"	10274
	"Pennsylvania"	"42"	"2017"	"2017"	"March"	"3"	11374
	"Pennsylvania"	"42"	"2017"	"2017"	"April"	"4"	10962
	"Pennsylvania"	"42"	"2017"	"2017"	"May"	"5"	11623
	"Pennsylvania"	"42"	"2017"	"2017"	"June"	"6"	11600
	"Pennsylvania"	"42"	"2017"	"2017"	"July"	"7"	12017
	"Pennsylvania"	"42"	"2017"	"2017"	"August"	"8"	12580
	"Pennsylvania"	"42"	"2017"	"2017"	"September"	"9"	12289
	"Pennsylvania"	"42"	"2017"	"2017"	"October"	"10"	11882
	"Pennsylvania"	"42"	"2017"	"2017"	"November"	"11"	10932
	"Pennsylvania"	"42"	"2017"	"2017"	"December"	"12"	11164
	"Rhode Island"	"44"	"2017"	"2017"	"January"	"1"	801
	"Rhode Island"	"44"	"2017"	"2017"	"February"	"2"	807
	"Rhode Island"	"44"	"2017"	"2017"	"March"	"3"	859
	"Rhode Island"	"44"	"2017"	"2017"	"April"	"4"	848
	"Rhode Island"	"44"	"2017"	"2017"	"May"	"5"	862
	"Rhode Island"	"44"	"2017"	"2017"	"June"	"6"	911
	"Rhode Island"	"44"	"2017"	"2017"	"July"	"7"	964
	"Rhode Island"	"44"	"2017"	"2017"	"August"	"8"	996
	"Rhode Island"	"44"	"2017"	"2017"	"September"	"9"	943
	"Rhode Island"	"44"	"2017"	"2017"	"October"	"10"	915
	"Rhode Island"	"44"	"2017"	"2017"	"November"	"11"	863
	"Rhode Island"	"44"	"2017"	"2017"	"December"	"12"	869
	"South Carolina"	"45"	"2017"	"2017"	"January"	"1"	4681
	"South Carolina"	"45"	"2017"	"2017"	"February"	"2"	4310
	"South Carolina"	"45"	"2017"	"2017"	"March"	"3"	4782
	"South Carolina"	"45"	"2017"	"2017"	"April"	"4"	4279
	"South Carolina"	"45"	"2017"	"2017"	"May"	"5"	4639
	"South Carolina"	"45"	"2017"	"2017"	"June"	"6"	4690
	"South Carolina"	"45"	"2017"	"2017"	"July"	"7"	4898
	"South Carolina"	"45"	"2017"	"2017"	"August"	"8"	5353
	"South Carolina"	"45"	"2017"	"2017"	"September"	"9"	5079
	"South Carolina"	"45"	"2017"	"2017"	"October"	"10"	4869
	"South Carolina"	"45"	"2017"	"2017"	"November"	"11"	4738
	"South Carolina"	"45"	"2017"	"2017"	"December"	"12"	4711
	"South Dakota"	"46"	"2017"	"2017"	"January"	"1"	948
	"South Dakota"	"46"	"2017"	"2017"	"February"	"2"	923
	"South Dakota"	"46"	"2017"	"2017"	"March"	"3"	1016
	"South Dakota"	"46"	"2017"	"2017"	"April"	"4"	960
	"South Dakota"	"46"	"2017"	"2017"	"May"	"5"	1073
	"South Dakota"	"46"	"2017"	"2017"	"June"	"6"	1059
	"South Dakota"	"46"	"2017"	"2017"	"July"	"7"	1089
	"South Dakota"	"46"	"2017"	"2017"	"August"	"8"	1120
	"South Dakota"	"46"	"2017"	"2017"	"September"	"9"	1021
	"South Dakota"	"46"	"2017"	"2017"	"October"	"10"	1038
	"South Dakota"	"46"	"2017"	"2017"	"November"	"11"	945
	"South Dakota"	"46"	"2017"	"2017"	"December"	"12"	942
	"Tennessee"	"47"	"2017"	"2017"	"January"	"1"	6650
	"Tennessee"	"47"	"2017"	"2017"	"February"	"2"	6204
	"Tennessee"	"47"	"2017"	"2017"	"March"	"3"	6610
	"Tennessee"	"47"	"2017"	"2017"	"April"	"4"	6057
	"Tennessee"	"47"	"2017"	"2017"	"May"	"5"	6623
	"Tennessee"	"47"	"2017"	"2017"	"June"	"6"	6661
	"Tennessee"	"47"	"2017"	"2017"	"July"	"7"	7059
	"Tennessee"	"47"	"2017"	"2017"	"August"	"8"	7563
	"Tennessee"	"47"	"2017"	"2017"	"September"	"9"	7123
	"Tennessee"	"47"	"2017"	"2017"	"October"	"10"	7111
	"Tennessee"	"47"	"2017"	"2017"	"November"	"11"	6695
	"Tennessee"	"47"	"2017"	"2017"	"December"	"12"	6660
	"Texas"	"48"	"2017"	"2017"	"January"	"1"	31612
	"Texas"	"48"	"2017"	"2017"	"February"	"2"	28586
	"Texas"	"48"	"2017"	"2017"	"March"	"3"	31048
	"Texas"	"48"	"2017"	"2017"	"April"	"4"	28879
	"Texas"	"48"	"2017"	"2017"	"May"	"5"	31172
	"Texas"	"48"	"2017"	"2017"	"June"	"6"	31570
	"Texas"	"48"	"2017"	"2017"	"July"	"7"	32582
	"Texas"	"48"	"2017"	"2017"	"August"	"8"	35028
	"Texas"	"48"	"2017"	"2017"	"September"	"9"	34122
	"Texas"	"48"	"2017"	"2017"	"October"	"10"	33358
	"Texas"	"48"	"2017"	"2017"	"November"	"11"	32146
	"Texas"	"48"	"2017"	"2017"	"December"	"12"	31947
	"Utah"	"49"	"2017"	"2017"	"January"	"1"	3753
	"Utah"	"49"	"2017"	"2017"	"February"	"2"	3617
	"Utah"	"49"	"2017"	"2017"	"March"	"3"	4162
	"Utah"	"49"	"2017"	"2017"	"April"	"4"	4010
	"Utah"	"49"	"2017"	"2017"	"May"	"5"	4363
	"Utah"	"49"	"2017"	"2017"	"June"	"6"	4367
	"Utah"	"49"	"2017"	"2017"	"July"	"7"	4307
	"Utah"	"49"	"2017"	"2017"	"August"	"8"	4416
	"Utah"	"49"	"2017"	"2017"	"September"	"9"	4094
	"Utah"	"49"	"2017"	"2017"	"October"	"10"	3946
	"Utah"	"49"	"2017"	"2017"	"November"	"11"	3835
	"Utah"	"49"	"2017"	"2017"	"December"	"12"	3715
	"Vermont"	"50"	"2017"	"2017"	"January"	"1"	501
	"Vermont"	"50"	"2017"	"2017"	"February"	"2"	379
	"Vermont"	"50"	"2017"	"2017"	"March"	"3"	448
	"Vermont"	"50"	"2017"	"2017"	"April"	"4"	487
	"Vermont"	"50"	"2017"	"2017"	"May"	"5"	479
	"Vermont"	"50"	"2017"	"2017"	"June"	"6"	551
	"Vermont"	"50"	"2017"	"2017"	"July"	"7"	481
	"Vermont"	"50"	"2017"	"2017"	"August"	"8"	514
	"Vermont"	"50"	"2017"	"2017"	"September"	"9"	468
	"Vermont"	"50"	"2017"	"2017"	"October"	"10"	490
	"Vermont"	"50"	"2017"	"2017"	"November"	"11"	457
	"Vermont"	"50"	"2017"	"2017"	"December"	"12"	400
	"Virginia"	"51"	"2017"	"2017"	"January"	"1"	8119
	"Virginia"	"51"	"2017"	"2017"	"February"	"2"	7214
	"Virginia"	"51"	"2017"	"2017"	"March"	"3"	8377
	"Virginia"	"51"	"2017"	"2017"	"April"	"4"	7674
	"Virginia"	"51"	"2017"	"2017"	"May"	"5"	8441
	"Virginia"	"51"	"2017"	"2017"	"June"	"6"	8521
	"Virginia"	"51"	"2017"	"2017"	"July"	"7"	8653
	"Virginia"	"51"	"2017"	"2017"	"August"	"8"	9232
	"Virginia"	"51"	"2017"	"2017"	"September"	"9"	8994
	"Virginia"	"51"	"2017"	"2017"	"October"	"10"	8723
	"Virginia"	"51"	"2017"	"2017"	"November"	"11"	8286
	"Virginia"	"51"	"2017"	"2017"	"December"	"12"	8157
	"Washington"	"53"	"2017"	"2017"	"January"	"1"	7078
	"Washington"	"53"	"2017"	"2017"	"February"	"2"	6613
	"Washington"	"53"	"2017"	"2017"	"March"	"3"	7301
	"Washington"	"53"	"2017"	"2017"	"April"	"4"	7187
	"Washington"	"53"	"2017"	"2017"	"May"	"5"	7674
	"Washington"	"53"	"2017"	"2017"	"June"	"6"	7495
	"Washington"	"53"	"2017"	"2017"	"July"	"7"	7695
	"Washington"	"53"	"2017"	"2017"	"August"	"8"	7807
	"Washington"	"53"	"2017"	"2017"	"September"	"9"	7471
	"Washington"	"53"	"2017"	"2017"	"October"	"10"	7233
	"Washington"	"53"	"2017"	"2017"	"November"	"11"	7095
	"Washington"	"53"	"2017"	"2017"	"December"	"12"	6913
	"West Virginia"	"54"	"2017"	"2017"	"January"	"1"	1533
	"West Virginia"	"54"	"2017"	"2017"	"February"	"2"	1489
	"West Virginia"	"54"	"2017"	"2017"	"March"	"3"	1552
	"West Virginia"	"54"	"2017"	"2017"	"April"	"4"	1396
	"West Virginia"	"54"	"2017"	"2017"	"May"	"5"	1575
	"West Virginia"	"54"	"2017"	"2017"	"June"	"6"	1582
	"West Virginia"	"54"	"2017"	"2017"	"July"	"7"	1655
	"West Virginia"	"54"	"2017"	"2017"	"August"	"8"	1738
	"West Virginia"	"54"	"2017"	"2017"	"September"	"9"	1638
	"West Virginia"	"54"	"2017"	"2017"	"October"	"10"	1495
	"West Virginia"	"54"	"2017"	"2017"	"November"	"11"	1512
	"West Virginia"	"54"	"2017"	"2017"	"December"	"12"	1510
	"Wisconsin"	"55"	"2017"	"2017"	"January"	"1"	5090
	"Wisconsin"	"55"	"2017"	"2017"	"February"	"2"	4921
	"Wisconsin"	"55"	"2017"	"2017"	"March"	"3"	5613
	"Wisconsin"	"55"	"2017"	"2017"	"April"	"4"	5286
	"Wisconsin"	"55"	"2017"	"2017"	"May"	"5"	5598
	"Wisconsin"	"55"	"2017"	"2017"	"June"	"6"	5632
	"Wisconsin"	"55"	"2017"	"2017"	"July"	"7"	5674
	"Wisconsin"	"55"	"2017"	"2017"	"August"	"8"	5925
	"Wisconsin"	"55"	"2017"	"2017"	"September"	"9"	5490
	"Wisconsin"	"55"	"2017"	"2017"	"October"	"10"	5329
	"Wisconsin"	"55"	"2017"	"2017"	"November"	"11"	5071
	"Wisconsin"	"55"	"2017"	"2017"	"December"	"12"	5346
	"Wyoming"	"56"	"2017"	"2017"	"January"	"1"	536
	"Wyoming"	"56"	"2017"	"2017"	"February"	"2"	531
	"Wyoming"	"56"	"2017"	"2017"	"March"	"3"	587
	"Wyoming"	"56"	"2017"	"2017"	"April"	"4"	573
	"Wyoming"	"56"	"2017"	"2017"	"May"	"5"	659
	"Wyoming"	"56"	"2017"	"2017"	"June"	"6"	596
	"Wyoming"	"56"	"2017"	"2017"	"July"	"7"	600
	"Wyoming"	"56"	"2017"	"2017"	"August"	"8"	611
	"Wyoming"	"56"	"2017"	"2017"	"September"	"9"	540
	"Wyoming"	"56"	"2017"	"2017"	"October"	"10"	564
	"Wyoming"	"56"	"2017"	"2017"	"November"	"11"	560
	"Wyoming"	"56"	"2017"	"2017"	"December"	"12"	546
"---"
"Dataset: Natality, 2007-2017"
"Query Parameters:"
"Year: 2017"
"Group By: State; Year; Month"
"Show Totals: False"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 1,000"
"Population Option: No populations shown because rates were not selected."
"---"
"Help: See http://wonder.cdc.gov/wonder/help/Natality.html for more information."
"---"
"Query Date: Sep 4, 2019 3:21:53 PM"
"---"
"Suggested Citation: United States Department of Health and Human Services (US DHHS), Centers for Disease Control and Prevention"
"(CDC), National Center for Health Statistics (NCHS), Division of Vital Statistics, Natality public-use data 2007-2017, on CDC"
"WONDER Online Database, October 2018. Accessed at http://wonder.cdc.gov/natality-current.html on Sep 4, 2019 3:21:53 PM"
"---"
Caveats:
"1. Each birth record represents one living baby."
