date,Alabama,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,Georgia,Hawaii,Illinois,Indiana,Iowa,Kentucky,Louisiana,Maryland,Massachusetts,Minnesota,Mississippi,Missouri,Montana,Nebraska,New Mexico,New York,North Carolina,Ohio,Oklahoma,Oregon,Pennsylvania,South Carolina,South Dakota,Tennessee,Texas,Utah,Virginia,Washington,West Virginia,Wisconsin
2011-02-05,-0.29816348963651107,-0.03866258414292362,-0.08673774019148223,-0.23212881848655664,0.6286084104766537,-0.25791458835220704,0.0482029863759707,-0.8024051361356686,-0.7354776356289321,-0.7226370126648558,0.10672674704290375,-0.07274483321256704,0.23783897684605781,-0.32720925245802196,0.3077975163110596,-0.8074825006238164,0.3524588906224976,1.6096508712454674,0.04111613230139444,0.36265119929862333,-0.1266331322017635,-0.5377110523919135,0.6455588568239583,0.10805631356634737,0.022002109729925,0.14136283273943812,-0.7597152629332304,0.0061979966270334225,-0.22868304405911902,-0.015210673320504298,-0.5296743960006143,-0.23930499627245394,0.7441111136526909,-0.028969983594054977,-1.8440703783600216,-1.0155172696153458,-0.9712647412057149
2012-02-04,-4.772540779358051,0.6596789010585025,-5.166731473529938,1.896146856764493,-3.4732105807001035,-5.396253223873872,0.337668695305124,-5.06881554069166,0.2785590177074071,0.7017681733414074,-4.585387425941496,1.181101293978014,-4.896250795538225,-4.978730386301619,0.2917575803752963,-0.13050700724164876,0.8778606226626315,1.258526814101301,-3.5138745671155904,1.3121867131761267,2.3039071010871046,-4.630743624518539,0.019067590696440817,-4.6647592252706644,-5.829825526075107,-4.509458207091127,-5.148609600465243,-0.0715253988589617,0.829455520760281,1.3567275940568782,-5.119967530877848,1.060305337777356,1.3376418126776441,0.6747059813760994,0.15147670000159752,0.9148836616151237,1.2605862155208323
2013-02-02,-0.4683104954927708,0.1261164448524347,0.6540652682260439,0.5629574045911079,-0.6087548526840023,0.9605992667442957,1.2383262521590046,1.4450864571080517,1.0411301491063747,2.781743125982548,1.0122513459367153,0.682717781121081,0.9357620606280052,0.886849999167186,0.9434911689089294,3.0780311297900225,0.5181430450616187,1.431741654909769,-1.9907725863386945,0.6246584578468468,0.19646448675156586,-0.25193198715022935,1.2803137784171936,2.988372405016455,1.2085598131324544,0.6135924904751892,-0.3072402253666927,0.8092424884121294,1.4472263765698106,0.6357125379671754,1.2309052837880068,-0.13014625941935448,0.10748192054819242,0.7129600552453779,1.0501075784232887,1.1896627330088863,0.2685371203891853
2014-02-01,4.572925174668555,1.6428846531527785,3.0749815826347175,1.2906317077736067,3.5014872029219446,1.6971857398808443,1.5989591216796062,0.39136078913823547,1.4547174601516992,2.420276548448429,3.134260927895245,3.213652772536246,2.748651295817547,2.364293736544007,2.0117162021097412,1.2859022415346075,2.56643251542703,1.453376723527327,3.2100181018796228,3.387560293397193,2.8868164495583715,2.183495144327727,1.485605516938699,2.856463547530033,2.496730092100202,2.4198282267994893,3.5851335515802005,1.752840879137551,1.2350681437501783,2.3317800304468657,2.5794181305875963,2.2729620690289396,3.064616687748619,2.050302989942289,2.6566587029051565,2.6712519957020633,2.997876805707306
2015-02-07,1.31618734580781,0.7560045425672102,0.8967752254055186,0.8663851847315008,1.7865600967025248,1.256902281196444,2.51927250700927,1.2702965864213713,1.061782248012686,2.1885258119487654,2.1826631243137493,1.5303721976699236,1.9073622017462732,1.8024969456476467,1.7554469936177528,1.629313575928887,1.8689701784125488,0.8808070680814661,2.399098774159988,2.045138004684157,1.2619463605644845,1.6350983250165414,1.499118948012583,1.3340688876848852,2.4763982706983803,1.1586367308437586,1.7347984442489093,1.3594757768392245,1.457913753955323,0.8202328544737907,1.1908841930095297,1.0722132752196845,2.460499834961102,1.5782574910870246,2.004520178205976,1.416978107399279,2.2672952828636235
2016-02-06,0.3529161886933636,1.5242532481010176,-1.0951883237098183,0.11802160692258584,0.49741874409898235,0.564667461372535,0.26467363917083797,0.4392741662981583,0.8048808461478671,0.5025787982371869,0.46594655512047667,0.6121320737885212,-0.2997232398336682,0.08944941767141579,-0.3076599327542078,0.2923542635336367,0.4199356865309203,0.5431912295070718,0.57177112000131,-0.1880199097445001,0.6488813747329649,0.03401508428215083,0.3476526910418014,-0.1032965438863449,0.11372897824439043,-0.4679874819394678,-0.3259980782125138,0.17057919766964247,0.32490701729666815,-0.010388286800876223,-0.18741177488889804,-0.15928824101873928,-0.5191517001356962,0.3390346031744629,-0.6603803877936698,-0.1475514779898801,0.5243506878410444
2017-02-04,0.4679794432976219,0.5640988859923817,0.7372630601085715,1.7313753941027261,1.039689384916317,1.0800741560302576,0.8197002028980378,0.4341310872895502,0.7736246630715158,0.24433210889239376,0.3581257195293466,0.57323617322592,0.5984082874579306,0.1792437855894422,0.3399105348980439,0.7647821638470352,0.6616231865431018,-0.3561080580714438,0.6500483524131564,1.5306179591896525,0.8307360140028187,0.8167946393277639,0.9999085895940023,0.44448295415973565,0.32130910099115717,0.5262550975545229,1.5945862756632987,0.5754291404342109,-0.07186834789375163,0.9296934691327718,0.4010095881560785,0.39228895462864505,2.156419686583314,0.4956840754325824,1.4936386247104632,0.09479185644429289,0.44964655591516334
2018-02-03,0.20353503355841615,1.1659689223039988,0.5329091562951884,0.7698773324985224,0.569312786073308,0.31887966484480557,0.3184921845222579,0.3433852281055872,1.2555949244277134,0.6872600205156981,0.36029162520902747,0.6107343640171573,0.4300780826421623,0.4903207332582751,0.42379890017027305,0.23483253260063058,0.7608572153286021,1.059305229660047,0.3251778665578033,0.5040696385518011,0.41525705561654114,0.41277496456169266,0.026648737217831425,0.2634323688559349,0.5172223514170264,0.6437109098700144,0.39836261653349475,0.19897499106017907,0.2671698339619352,1.1155084659310914,0.6035875291970177,0.4041380355607991,0.6733925240601608,0.3566717565761832,0.3597882603804968,0.8788466156567227,0.7476569304574158
2019-02-02,0.7653086371942982,2.397354549062441,0.2590859431224797,2.252990773473764,0.8585271169905602,2.085690348302693,2.2754072100860157,1.5865516486560651,1.5224883469863084,1.421240512294084,2.3388047934174527,-3.7549725652025745,1.0193666802054948,1.3295985376108843,0.7544405565549617,1.61878749023402,1.7079679826626768,0.44774663216504296,1.2232913314167808,-0.12354929904475143,3.2546238500984543,-3.268521238998843,2.789486240775252,0.4050977428213419,0.43217901139746306,-2.0675170184872074,1.468292951472423,2.448761827811744,2.652050119561219,2.1432539103039367,-1.3914509556227737,0.7603020915096713,0.247355878598921,0.9133422850696266,1.368935335292657,-2.912172573700427,0.7133918521206892
2020-02-01,-0.2879543733537806,-1.2523913652545777,0.04698610534713371,-0.18019549684234787,-0.33823159120783575,0.036923189766108006,-0.3586578180316756,-0.04129820322905953,0.2666416775061774,-0.1107125801765802,0.19382808455455522,-0.02327307367288539,0.16936805943380567,-0.9108293510609495,-0.3351123682326042,0.04683948810801525,-0.3968491178392658,-0.4009450998904748,-0.09588493425991684,-0.35361837745044217,0.5918014209423115,-0.034071085379840826,-0.04784370565501661,0.11382661226822544,-0.03244705646549512,-0.5346124139131678,-0.23818453707791282,-0.33238786770572154,-0.05433581690305761,-0.5524707629653219,-0.1596378994489288,-0.38835776386820864,-0.2945320132319398,-0.15416330110806575,-0.3066866900761726,-0.17046218649798278,-0.14033849087066166
